Database,Version,Table,Year,System,Flow,Satellite account,Unit,Region,Sector,Item,Value
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CA,Sector,Production of electricity by biomass and waste,743821.7130347011
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CA,Sector,Production of electricity by coal,22367797.539406203
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CA,Sector,Production of electricity by gas,13729010.087377058
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CA,Sector,Production of electricity by hydro,25988.767543550533
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CA,Sector,Production of electricity by nuclear,0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CA,Sector,Production of electricity by petroleum and other oil derivatives,22230377.415514607
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CA,Sector,Production of electricity by solar photovoltaic,1332035791.905553
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CA,Sector,Production of electricity by solar thermal,0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CA,Sector,"Production of electricity by tide, wave, ocean",2606963421.8733687
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CA,Sector,Production of electricity by wind,4426165.710005109
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CA,Sector,Production of electricity nec,10726687.910136325
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CH,Sector,Production of electricity by Geothermal,0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CH,Sector,Production of electricity by biomass and waste,40502.5972306883
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CH,Sector,Production of electricity by coal,0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CH,Sector,Production of electricity by gas,0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CH,Sector,Production of electricity by hydro,0.1848509307181224
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CH,Sector,Production of electricity by nuclear,0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CH,Sector,Production of electricity by petroleum and other oil derivatives,0.5127625530923314
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CH,Sector,Production of electricity by solar photovoltaic,593528.8912831601
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CH,Sector,Production of electricity by solar thermal,0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CH,Sector,"Production of electricity by tide, wave, ocean",0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CH,Sector,Production of electricity by wind,776.4415284602563
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CH,Sector,Production of electricity nec,0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CN,Sector,Production of electricity by Geothermal,642599323.1145586
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CN,Sector,Production of electricity by biomass and waste,1292153.2464866226
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CN,Sector,Production of electricity by coal,11825377.365484238
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CN,Sector,Production of electricity by gas,12691007.162564484
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CN,Sector,Production of electricity by hydro,7672.780759192957
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CN,Sector,Production of electricity by nuclear,4524.372083018727
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CN,Sector,Production of electricity by petroleum and other oil derivatives,1178054.3604282322
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CN,Sector,Production of electricity by solar photovoltaic,4243469.08484223
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CN,Sector,Production of electricity by solar thermal,33.59962493479023
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CN,Sector,"Production of electricity by tide, wave, ocean",3162408.027905733
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CN,Sector,Production of electricity by wind,86672.19509421202
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CN,Sector,Production of electricity nec,33722068.81131715
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CY,Sector,Production of electricity by Geothermal,0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CY,Sector,Production of electricity by biomass and waste,52047.20263184176
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CY,Sector,Production of electricity by coal,0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CY,Sector,Production of electricity by gas,0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CY,Sector,Production of electricity by hydro,0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CY,Sector,Production of electricity by nuclear,0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CY,Sector,Production of electricity by petroleum and other oil derivatives,8287674.544053865
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CY,Sector,Production of electricity by solar photovoltaic,12373.074936900788
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CY,Sector,Production of electricity by solar thermal,0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CY,Sector,"Production of electricity by tide, wave, ocean",0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CY,Sector,Production of electricity by wind,282567.3237925485
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CY,Sector,Production of electricity nec,0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CZ,Sector,Production of electricity by Geothermal,0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CZ,Sector,Production of electricity by biomass and waste,426725.2656212264
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CZ,Sector,Production of electricity by coal,2619494.311287791
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CZ,Sector,Production of electricity by gas,481581.2075650135
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CZ,Sector,Production of electricity by hydro,321.879105807244
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CZ,Sector,Production of electricity by nuclear,42686.2678255507
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CZ,Sector,Production of electricity by petroleum and other oil derivatives,1330918.9127897953
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CZ,Sector,Production of electricity by solar photovoltaic,1573231023.1602874
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CZ,Sector,Production of electricity by solar thermal,0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CZ,Sector,"Production of electricity by tide, wave, ocean",0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,CZ,Sector,Production of electricity by wind,189811444.30347076
