Database,Version,Table,Year,System,Flow,Satellite account,Unit,Region,Sector,Item,Value,Type
NREL,,,2017,,Footprint,GHG,g/kWh,FR,,,74.7433703198906,Physical
IPCC,,,2017,,Footprint,GHG,g/kWh,FR,,,72.3443795929794,Physical
NREL,,,2017,,Footprint,GHG,g/kWh,HR,,,259.009174311926,Physical
IPCC,,,2017,,Footprint,GHG,g/kWh,HR,,,246.688073394495,Physical
NREL,,,2017,,Footprint,GHG,g/kWh,HU,,,296.503621153509,Physical
IPCC,,,2017,,Footprint,GHG,g/kWh,HU,,,270.040391731327,Physical
NREL,,,2017,,Footprint,GHG,g/kWh,IE,,,488.424513451321,Physical
IPCC,,,2017,,Footprint,GHG,g/kWh,IE,,,453.496781830103,Physical
NREL,,,2017,,Footprint,GHG,g/kWh,IT,,,339.897108941226,Physical
IPCC,,,2017,,Footprint,GHG,g/kWh,IT,,,322.423349682108,Physical
NREL,,,2017,,Footprint,GHG,g/kWh,LT,,,142.55640551513,Physical
IPCC,,,2017,,Footprint,GHG,g/kWh,LT,,,146.581444340072,Physical
NREL,,,2017,,Footprint,GHG,g/kWh,LV,,,139.731769775953,Physical
IPCC,,,2017,,Footprint,GHG,g/kWh,LV,,,149.212424095149,Physical
NREL,,,2017,,Footprint,GHG,g/kWh,NL,,,618.265168265679,Physical
IPCC,,,2017,,Footprint,GHG,g/kWh,NL,,,560.591163735198,Physical
NREL,,,2017,,Footprint,GHG,g/kWh,PL,,,843.814702084928,Physical
IPCC,,,2017,,Footprint,GHG,g/kWh,PL,,,711.590664021159,Physical
NREL,,,2017,,Footprint,GHG,g/kWh,PT,,,420.91612446686,Physical
IPCC,,,2017,,Footprint,GHG,g/kWh,PT,,,383.216395741781,Physical
NREL,,,2017,,Footprint,GHG,g/kWh,RO,,,358.499096964775,Physical
IPCC,,,2017,,Footprint,GHG,g/kWh,RO,,,317.846935983284,Physical
NREL,,,2017,,Footprint,GHG,g/kWh,SE,,,11.9711829405521,Physical
IPCC,,,2017,,Footprint,GHG,g/kWh,SE,,,17.2486662524726,Physical
NREL,,,2017,,Footprint,GHG,g/kWh,SI,,,302.363279773629,Physical
IPCC,,,2017,,Footprint,GHG,g/kWh,SI,,,259.250302451453,Physical
NREL,,,2017,,Footprint,GHG,g/kWh,SK,,,147.152045966486,Physical
IPCC,,,2017,,Footprint,GHG,g/kWh,SK,,,133.473394474002,Physical
NREL,,,2017,,Footprint,GHG,g/kWh,US,,,473.878803046379,Physical
IPCC,,,2017,,Footprint,GHG,g/kWh,US,,,423.825490561322,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Footprint,GHG,g/kWh,AT,Commodity,Electricity and transmission,273.62806176137,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Footprint,GHG,g/kWh,BE,Commodity,Electricity and transmission,250.158925542331,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Footprint,GHG,g/kWh,BG,Commodity,Electricity and transmission,615.064984616681,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Footprint,GHG,g/kWh,CZ,Commodity,Electricity and transmission,941.033657439325,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Footprint,GHG,g/kWh,DE,Commodity,Electricity and transmission,570.279389786437,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Footprint,GHG,g/kWh,DK,Commodity,Electricity and transmission,282.308504203666,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Footprint,GHG,g/kWh,EE,Commodity,Electricity and transmission,853.892583389604,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Footprint,GHG,g/kWh,GR,Commodity,Electricity and transmission,470.117982923781,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Footprint,GHG,g/kWh,ES,Commodity,Electricity and transmission,256.018588337569,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Footprint,GHG,g/kWh,FI,Commodity,Electricity and transmission,227.223063277924,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Footprint,GHG,g/kWh,FR,Commodity,Electricity and transmission,137.099994435193,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Footprint,GHG,g/kWh,HR,Commodity,Electricity and transmission,314.715489682328,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Footprint,GHG,g/kWh,HU,Commodity,Electricity and transmission,335.344988369317,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Footprint,GHG,g/kWh,IE,Commodity,Electricity and transmission,521.606550054997,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Footprint,GHG,g/kWh,IT,Commodity,Electricity and transmission,698.124704129782,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Footprint,GHG,g/kWh,LT,Commodity,Electricity and transmission,193.150151266549,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Footprint,GHG,g/kWh,LV,Commodity,Electricity and transmission,271.849912924009,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Footprint,GHG,g/kWh,NL,Commodity,Electricity and transmission,427.61164928071,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Footprint,GHG,g/kWh,PL,Commodity,Electricity and transmission,1359.36758225423,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Footprint,GHG,g/kWh,PT,Commodity,Electricity and transmission,218.322105573008,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Footprint,GHG,g/kWh,RO,Commodity,Electricity and transmission,385.312036382449,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Footprint,GHG,g/kWh,SE,Commodity,Electricity and transmission,12.6965044299895,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Footprint,GHG,g/kWh,SI,Commodity,Electricity and transmission,292.256517188104,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Footprint,GHG,g/kWh,SK,Commodity,Electricity and transmission,199.824138668413,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Footprint,GHG,g/kWh,US,Commodity,Electricity and transmission,643.929466864971,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Footprint,GHG,g/kWh,AT,Commodity,Electricity and transmission,430.33541285864,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Footprint,GHG,g/kWh,BE,Commodity,Electricity and transmission,322.754849089848,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Footprint,GHG,g/kWh,BG,Commodity,Electricity and transmission,816.818512395285,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Footprint,GHG,g/kWh,CZ,Commodity,Electricity and transmission,1164.76073465483,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Footprint,GHG,g/kWh,DE,Commodity,Electricity and transmission,761.224172274081,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Footprint,GHG,g/kWh,DK,Commodity,Electricity and transmission,471.119662558958,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Footprint,GHG,g/kWh,EE,Commodity,Electricity and transmission,1406.68201865837,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Footprint,GHG,g/kWh,GR,Commodity,Electricity and transmission,831.495916485166,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Footprint,GHG,g/kWh,ES,Commodity,Electricity and transmission,599.671462830354,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Footprint,GHG,g/kWh,FI,Commodity,Electricity and transmission,627.107029124665,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Footprint,GHG,g/kWh,FR,Commodity,Electricity and transmission,199.5382689619,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Footprint,GHG,g/kWh,HR,Commodity,Electricity and transmission,432.947486809655,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Footprint,GHG,g/kWh,HU,Commodity,Electricity and transmission,454.569702210075,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Footprint,GHG,g/kWh,IE,Commodity,Electricity and transmission,775.996568786361,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Footprint,GHG,g/kWh,IT,Commodity,Electricity and transmission,720.438109712359,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Footprint,GHG,g/kWh,LT,Commodity,Electricity and transmission,284.476305134729,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Footprint,GHG,g/kWh,LV,Commodity,Electricity and transmission,252.123515180604,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Footprint,GHG,g/kWh,NL,Commodity,Electricity and transmission,663.793767413947,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Footprint,GHG,g/kWh,PL,Commodity,Electricity and transmission,1641.52595865028,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Footprint,GHG,g/kWh,PT,Commodity,Electricity and transmission,724.825148034035,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Footprint,GHG,g/kWh,RO,Commodity,Electricity and transmission,547.702634022876,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Footprint,GHG,g/kWh,SE,Commodity,Electricity and transmission,10.4414360915688,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Footprint,GHG,g/kWh,SI,Commodity,Electricity and transmission,383.77248882799,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Footprint,GHG,g/kWh,SK,Commodity,Electricity and transmission,272.577197423538,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Footprint,GHG,g/kWh,US,Commodity,Electricity and transmission,842.675452154893,Physical
Egrid,,,2023,,Intensity,GHG,g/kWh,US,,,349.6338391896,Physical
Electricity Maps,,,2023,,Intensity,GHG,g/kWh,AT,,,43.1470856352684,Physical
Electricity Maps,,,2017,,Intensity,GHG,g/kWh,AT,,,90.4851354012873,Physical
Electricity Maps,,,2023,,Intensity,GHG,g/kWh,BE,,,121.141616391957,Physical
Electricity Maps,,,2017,,Intensity,GHG,g/kWh,BE,,,141.314889698449,Physical
Electricity Maps,,,2023,,Intensity,GHG,g/kWh,BG,,,405.077249098493,Physical
Electricity Maps,,,2017,,Intensity,GHG,g/kWh,BG,,,545.012194430927,Physical
Electricity Maps,,,2023,,Intensity,GHG,g/kWh,CZ,,,440.537891760986,Physical
Electricity Maps,,,2017,,Intensity,GHG,g/kWh,CZ,,,553.200289906823,Physical
Electricity Maps,,,2023,,Intensity,GHG,g/kWh,DE,,,328.283563880899,Physical
Electricity Maps,,,2017,,Intensity,GHG,g/kWh,DE,,,448.702731277532,Physical
Electricity Maps,,,2023,,Intensity,GHG,g/kWh,DK,,,97.3162430297212,Physical
Electricity Maps,,,2017,,Intensity,GHG,g/kWh,DK,,,173.256950607895,Physical
Electricity Maps,,,2023,,Intensity,GHG,g/kWh,EE,,,382.458517123082,Physical
Electricity Maps,,,2017,,Intensity,GHG,g/kWh,EE,,,574.274610065271,Physical
Electricity Maps,,,2023,,Intensity,GHG,g/kWh,ES,,,108.38834049378,Physical
Electricity Maps,,,2017,,Intensity,GHG,g/kWh,ES,,,314.68529363203,Physical
Electricity Maps,,,2023,,Intensity,GHG,g/kWh,FI,,,47.6015804887368,Physical
Electricity Maps,,,2017,,Intensity,GHG,g/kWh,FI,,,155.889545402563,Physical
Electricity Maps,,,2023,,Intensity,GHG,g/kWh,FR,,,26.9108666199499,Physical
Electricity Maps,,,2017,,Intensity,GHG,g/kWh,FR,,,51.0338344531707,Physical
Electricity Maps,,,2023,,Intensity,GHG,g/kWh,GR,,,277.549983116027,Physical
Electricity Maps,,,2017,,Intensity,GHG,g/kWh,GR,,,604.554543084119,Physical
Electricity Maps,,,2023,,Intensity,GHG,g/kWh,HR,,,164.677051902283,Physical
Electricity Maps,,,2017,,Intensity,GHG,g/kWh,HR,,,229.137155963302,Physical
Electricity Maps,,,2023,,Intensity,GHG,g/kWh,HU,,,210.959167443189,Physical
Electricity Maps,,,2017,,Intensity,GHG,g/kWh,HU,,,320.611529846787,Physical
Electricity Maps,,,2023,,Intensity,GHG,g/kWh,IE,,,299.496217352455,Physical
Electricity Maps,,,2017,,Intensity,GHG,g/kWh,IE,,,505.248267484473,Physical
Electricity Maps,,,2023,,Intensity,GHG,g/kWh,IT,,,294.727286375012,Physical
Electricity Maps,,,2017,,Intensity,GHG,g/kWh,IT,,,384.552422808706,Physical
Electricity Maps,,,2023,,Intensity,GHG,g/kWh,LT,,,57.4360307139693,Physical
Electricity Maps,,,2017,,Intensity,GHG,g/kWh,LT,,,104.416771067549,Physical
Electricity Maps,,,2023,,Intensity,GHG,g/kWh,LV,,,103.634036950648,Physical
Electricity Maps,,,2017,,Intensity,GHG,g/kWh,LV,,,134.804726068377,Physical
Electricity Maps,,,2023,,Intensity,GHG,g/kWh,NL,,,405.869773683662,Physical
Electricity Maps,,,2017,,Intensity,GHG,g/kWh,NL,,,527.982015420876,Physical
Electricity Maps,,,2023,,Intensity,GHG,g/kWh,PL,,,728.438480379316,Physical
Electricity Maps,,,2017,,Intensity,GHG,g/kWh,PL,,,916.434430744539,Physical
Electricity Maps,,,2023,,Intensity,GHG,g/kWh,PT,,,86.6269073910136,Physical
Electricity Maps,,,2017,,Intensity,GHG,g/kWh,PT,,,393.2200459742,Physical
Electricity Maps,,,2023,,Intensity,GHG,g/kWh,RO,,,272.785313010663,Physical
Electricity Maps,,,2017,,Intensity,GHG,g/kWh,RO,,,430.136005158907,Physical
Electricity Maps,,,2023,,Intensity,GHG,g/kWh,SE,,,1.34285761234806,Physical
Electricity Maps,,,2017,,Intensity,GHG,g/kWh,SE,,,1.52382168863012,Physical
Electricity Maps,,,2023,,Intensity,GHG,g/kWh,SI,,,220.884840174579,Physical
Electricity Maps,,,2017,,Intensity,GHG,g/kWh,SI,,,305.807919735401,Physical
Electricity Maps,,,2023,,Intensity,GHG,g/kWh,SK,,,97.6115797787352,Physical
Electricity Maps,,,2017,,Intensity,GHG,g/kWh,SK,,,169.084436423105,Physical
Electricity Maps,,,2023,,Intensity,GHG,g/kWh,US,,,341.319498840341,Physical
Electricity Maps,,,2017,,Intensity,GHG,g/kWh,US,,,438.912221743761,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Intensity,GHG,g/kWh,AT,Commodity,Electricity and transmission,86.778732693504,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Intensity,GHG,g/kWh,AT,Commodity,Electricity and transmission,154.308800429182,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Intensity,GHG,g/kWh,BE,Commodity,Electricity and transmission,135.436494016862,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Intensity,GHG,g/kWh,BE,Commodity,Electricity and transmission,185.213931629819,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Intensity,GHG,g/kWh,BG,Commodity,Electricity and transmission,405.83521384196,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Intensity,GHG,g/kWh,BG,Commodity,Electricity and transmission,542.045782200647,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Intensity,GHG,g/kWh,CZ,Commodity,Electricity and transmission,443.854775989763,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Intensity,GHG,g/kWh,CZ,Commodity,Electricity and transmission,558.408398547125,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Intensity,GHG,g/kWh,DE,Commodity,Electricity and transmission,335.989032771776,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Intensity,GHG,g/kWh,DE,Commodity,Electricity and transmission,454.99095254016,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Intensity,GHG,g/kWh,DK,Commodity,Electricity and transmission,133.421548934492,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Intensity,GHG,g/kWh,DK,Commodity,Electricity and transmission,229.581836290414,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Intensity,GHG,g/kWh,EE,Commodity,Electricity and transmission,381.456932671516,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Intensity,GHG,g/kWh,EE,Commodity,Electricity and transmission,544.219733492155,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Intensity,GHG,g/kWh,ES,Commodity,Electricity and transmission,137.248234607984,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Intensity,GHG,g/kWh,ES,Commodity,Electricity and transmission,299.238891463561,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Intensity,GHG,g/kWh,FI,Commodity,Electricity and transmission,76.6709515147702,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Intensity,GHG,g/kWh,FI,Commodity,Electricity and transmission,246.012961154905,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Intensity,GHG,g/kWh,FR,Commodity,Electricity and transmission,43.7586509975264,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Intensity,GHG,g/kWh,FR,Commodity,Electricity and transmission,71.5099287847903,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Intensity,GHG,g/kWh,GR,Commodity,Electricity and transmission,313.16560186641,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Intensity,GHG,g/kWh,GR,Commodity,Electricity and transmission,599.792428776566,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Intensity,GHG,g/kWh,HR,Commodity,Electricity and transmission,198.039341642639,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Intensity,GHG,g/kWh,HR,Commodity,Electricity and transmission,270.18885480849,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Intensity,GHG,g/kWh,HU,Commodity,Electricity and transmission,219.841033080565,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Intensity,GHG,g/kWh,HU,Commodity,Electricity and transmission,317.412148063025,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Intensity,GHG,g/kWh,IE,Commodity,Electricity and transmission,304.41908507138,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Intensity,GHG,g/kWh,IE,Commodity,Electricity and transmission,453.891160323552,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Intensity,GHG,g/kWh,IT,Commodity,Electricity and transmission,331.747962859068,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Intensity,GHG,g/kWh,IT,Commodity,Electricity and transmission,345.19267276119,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Intensity,GHG,g/kWh,LT,Commodity,Electricity and transmission,77.9803445036844,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Intensity,GHG,g/kWh,LT,Commodity,Electricity and transmission,120.289488206423,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Intensity,GHG,g/kWh,LV,Commodity,Electricity and transmission,159.562268728157,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Intensity,GHG,g/kWh,LV,Commodity,Electricity and transmission,144.456041456347,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Intensity,GHG,g/kWh,NL,Commodity,Electricity and transmission,261.452500801764,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Intensity,GHG,g/kWh,NL,Commodity,Electricity and transmission,395.234889340344,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Intensity,GHG,g/kWh,PL,Commodity,Electricity and transmission,620.892704443904,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Intensity,GHG,g/kWh,PL,Commodity,Electricity and transmission,760.243199010558,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Intensity,GHG,g/kWh,PT,Commodity,Electricity and transmission,120.920084354369,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Intensity,GHG,g/kWh,PT,Commodity,Electricity and transmission,398.855653628542,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Intensity,GHG,g/kWh,RO,Commodity,Electricity and transmission,265.597704088613,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Intensity,GHG,g/kWh,RO,Commodity,Electricity and transmission,400.543036350995,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Intensity,GHG,g/kWh,SE,Commodity,Electricity and transmission,0.0325183096535548,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Intensity,GHG,g/kWh,SE,Commodity,Electricity and transmission,0.0181887536716836,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Intensity,GHG,g/kWh,SI,Commodity,Electricity and transmission,213.259027376758,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Intensity,GHG,g/kWh,SI,Commodity,Electricity and transmission,292.216376489959,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Intensity,GHG,g/kWh,SK,Commodity,Electricity and transmission,91.140581163509,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Intensity,GHG,g/kWh,SK,Commodity,Electricity and transmission,138.959741619006,Physical
EXIOBASE,3.3.18_shocked,SUT,2023,,Intensity,GHG,g/kWh,US,Commodity,Electricity and transmission,359.447357573166,Physical
EXIOBASE,3.3.18_shocked,SUT,2017,,Intensity,GHG,g/kWh,US,Commodity,Electricity and transmission,441.13513896592,Physical
GTAP,11 Power,,2017,,Intensity,GHG,g/kWh,AT,,,198.515256247341,Monetary
GTAP,11 Power,,2017,,Intensity,GHG,g/kWh,BE,,,188.047078175302,Monetary
GTAP,11 Power,,2017,,Intensity,GHG,g/kWh,BG,,,403.521627936209,Monetary
GTAP,11 Power,,2017,,Intensity,GHG,g/kWh,CY,,,117.120823501161,Monetary
GTAP,11 Power,,2017,,Intensity,GHG,g/kWh,CZ,,,528.34790778211,Monetary
GTAP,11 Power,,2017,,Intensity,GHG,g/kWh,DE,,,630.868978140081,Monetary
GTAP,11 Power,,2017,,Intensity,GHG,g/kWh,DK,,,174.412490573384,Monetary
GTAP,11 Power,,2017,,Intensity,GHG,g/kWh,EE,,,211.540912333105,Monetary
GTAP,11 Power,,2017,,Intensity,GHG,g/kWh,ES,,,289.996545737176,Monetary
GTAP,11 Power,,2017,,Intensity,GHG,g/kWh,FI,,,187.84849540838,Monetary
GTAP,11 Power,,2017,,Intensity,GHG,g/kWh,FR,,,103.06303413907,Monetary
GTAP,11 Power,,2017,,Intensity,GHG,g/kWh,GR,,,706.279895746352,Monetary
GTAP,11 Power,,2017,,Intensity,GHG,g/kWh,HR,,,302.974747848672,Monetary
GTAP,11 Power,,2017,,Intensity,GHG,g/kWh,HU,,,265.832408375797,Monetary
GTAP,11 Power,,2017,,Intensity,GHG,g/kWh,IE,,,582.57225319719,Monetary
GTAP,11 Power,,2017,,Intensity,GHG,g/kWh,IT,,,315.836631241161,Monetary
GTAP,11 Power,,2017,,Intensity,GHG,g/kWh,LT,,,64.0430834888302,Monetary
GTAP,11 Power,,2017,,Intensity,GHG,g/kWh,LU,,,172.775966691845,Monetary
GTAP,11 Power,,2017,,Intensity,GHG,g/kWh,LV,,,148.876691575182,Monetary
GTAP,11 Power,,2017,,Intensity,GHG,g/kWh,MT,,,518.856614102197,Monetary
GTAP,11 Power,,2017,,Intensity,GHG,g/kWh,NL,,,444.740195983176,Monetary
GTAP,11 Power,,2017,,Intensity,GHG,g/kWh,PL,,,726.977620619013,Monetary
GTAP,11 Power,,2017,,Intensity,GHG,g/kWh,PT,,,481.551182138954,Monetary
GTAP,11 Power,,2017,,Intensity,GHG,g/kWh,RO,,,369.798498155284,Monetary
GTAP,11 Power,,2017,,Intensity,GHG,g/kWh,SE,,,28.6008843005413,Monetary
GTAP,11 Power,,2017,,Intensity,GHG,g/kWh,SI,,,335.98372041695,Monetary
GTAP,11 Power,,2017,,Intensity,GHG,g/kWh,SK,,,267.394147819557,Monetary
GTAP,11 Power,,2017,,Intensity,GHG,g/kWh,US,,,425.422489411051,Monetary
JRC,,,2017,,Intensity,GHG,g/kWh,AT,,,315.531034200812,Physical
JRC,,,2017,,Intensity,GHG,g/kWh,BE,,,217.128376783737,Physical
JRC,,,2017,,Intensity,GHG,g/kWh,BG,,,658.42801915841,Physical
JRC,,,2017,,Intensity,GHG,g/kWh,CY,,,722.279491964097,Physical
JRC,,,2017,,Intensity,GHG,g/kWh,CZ,,,659.618779950752,Physical
JRC,,,2017,,Intensity,GHG,g/kWh,DE,,,474.827287854926,Physical
JRC,,,2017,,Intensity,GHG,g/kWh,DK,,,140.558131432961,Physical
JRC,,,2017,,Intensity,GHG,g/kWh,EE,,,1032.46527781311,Physical
JRC,,,2017,,Intensity,GHG,g/kWh,ES,,,338.129908816881,Physical
JRC,,,2017,,Intensity,GHG,g/kWh,FI,,,98.4943316320439,Physical
JRC,,,2017,,Intensity,GHG,g/kWh,FR,,,87.2296972628698,Physical
JRC,,,2017,,Intensity,GHG,g/kWh,GR,,,615.218131264069,Physical
JRC,,,2017,,Intensity,GHG,g/kWh,HR,,,418.883203724843,Physical
JRC,,,2017,,Intensity,GHG,g/kWh,HU,,,282.302921903931,Physical
JRC,,,2017,,Intensity,GHG,g/kWh,IE,,,422.844473630696,Physical
JRC,,,2017,,Intensity,GHG,g/kWh,IT,,,327.670215918589,Physical
JRC,,,2017,,Intensity,GHG,g/kWh,LT,,,70.6745925198884,Physical
JRC,,,2017,,Intensity,GHG,g/kWh,LU,,,437.211310590705,Physical
JRC,,,2017,,Intensity,GHG,g/kWh,LV,,,370.21389755293,Physical
JRC,,,2017,,Intensity,GHG,g/kWh,MT,,,423.599179161041,Physical
JRC,,,2017,,Intensity,GHG,g/kWh,NL,,,466.041708142696,Physical
JRC,,,2017,,Intensity,GHG,g/kWh,PL,,,867.557853085136,Physical
JRC,,,2017,,Intensity,GHG,g/kWh,PT,,,423.487234442501,Physical
JRC,,,2017,,Intensity,GHG,g/kWh,RO,,,471.221534694691,Physical
JRC,,,2017,,Intensity,GHG,g/kWh,SE,,,17.0470352100545,Physical
JRC,,,2017,,Intensity,GHG,g/kWh,SI,,,235.521835040477,Physical
JRC,,,2017,,Intensity,GHG,g/kWh,SK,,,429.075929910542,Physical
